,month,year,name,link,article
10,2,2017,‘HIV+ status not end of the world’,http://timesofindia.indiatimes.com//city/lucknow/hiv-status-not-end-of-the-world/articleshow/57261590.cms,"LUCKNOW: Medical experts and psychologists advised not to panic or get disheartened if found to be HIV+ because the virus can be managed and patients can live a positive and productive.Dr Himanshu, head of anti-retroviral (ART) therapy centre at KGMU for HIV + said, “The HIV+ can live, work and mingle with everyone. There are many examples of such couples enjoying normal life. Counselling and therapy helps in productive life. HIV+ must not been seen as a stigma. Love and support of family and friends is also very important. Dr Manju Agarwal, head of Amity Institute of Behavioural and Allied Sciences said, “There is difference between being HIV positive and having AIDS and even if it is the latter, such people should take it as a challenge, fight it out strongly and emerge as role models for our uneducated society. “There are also groups such as the Positive People's Network that works in UP with which they can get connected. For someone who is affected with the condition, it is important to know that they're not alone and can stay with a positive outlook and become ideals for others,” she said."
11,2,2017,"Despite HIV, they’re positiveve about life",http://timesofindia.indiatimes.com//city/lucknow/despite-hiv-theyre-positiveve-about-life/articleshow/57281601.cms,"LUCKNOW: The prospect of living with HIV virus may have seemed a daunting task for the Madiaon couple who chose to end their lives instead. But, for all those who chose life, the going hasn’t been any easy, says Mahesh, an HIV+ for 11 years now.“In 2005, I found out I was HIV + at a blood donation camp. I worked for a private firm and was a bachelor then. It felt my world collapsed that moment and from then on, I would just stay in my room, moping over my condition,” he said. Then a friend suggested a visit to Uttar Pradesh Network for people with HIV + &amp; AIDS (UPNP). Mahesh says he felt like he was reborn then. “I married an HIV+ girl in 2011 and how our lives changed! HIV + is not the end of the road but the beginning of a new journey,” says Mahesh.Like Mahesh, there many with HIV+ people who have overcome odds to lead a productive life. When Fatima (35) found out she was HIV+ in 2004, she locked herself inside her room for five days. “My sister-in-law used to curse me daily... I could hear her even from inside my room. I just wanted to die. Then a TV series gave me hope.” Fatima visited a counselling centre which led her to UPNP. “I got married three years ago and my husband is supportive. We have decided to create awareness about HIV virus. It is not an illness and proper prevention can help the infected person feel better,” she said.“I was thrown out of my job. My colleagues laughed at me, even my own family disowned me,” says 40-year-old Suresh who was diagnosed in 2001. One night, while eating at a dhaba, he met a man who was also an HIV + and life changed thereafter. “HIV+ just requires you to take preventive measures and you can lead a healthy life,” he said. “I have got a good job and have emerged a winner,” he said.UPNP chief Naresh Yadav said HIV+ people were not criminals. It’s just that they were prone to catching infections as the virus weakens their immune system.Dr Himanshu, head of anti-retroviral (ART) therapy centre at KGMU for HIV+, said HIV never spreads by one’s saliva, sweat or urine. It is only transmitted if the blood of the infected person comes in contact with a body. Then, he said, precaution can be taken within 72 hours, known as Post-exposure prophylaxis (PEP), under which certain medicines reduce the exposure of the virus. He said HIV+ couples can have kids through Prevention of Parent to Child Transmission (PPTCT). There have been over 50 cases where children were born to couples with HIV virus, he said. (ALL THE NAMES HAVE BEEN CHANGED) "
12,2,2017,Good Samaritan to get award for HIV awareness,http://timesofindia.indiatimes.com//city/ahmedabad/good-samaritan-to-get-award-for-hiv-awareness/articleshow/57300745.cms,"AHMEDABAD: Chandu Patel, 52, who has been working for spreading HIV awareness among MSM workers and uplifting the third gender community for 27 years, will be awarded by chief minister Vijay Rupani for his efforts. Ten other persons like Patel will also be rewarded by the chief minister on Friday as part of the sixth edition of Dharti Ratna Awards. Swami Adhyatmanandji of Shivanand Ashram will address the awardees and other members at an award ceremony, which will be held at Sardar Patel Memorial Hall. All the awardees will be given Rs11,000 worth of cash prize apart from the award.Talking about his journey, Patel, who is the founder of Chuval Gram Trust, said, “We have been working for HIV awareness with a network of more than 2,500 MSM workers in Ahmedabad. Awareness has indeed grown in Ahmedabad because representatives have been intensely working to protect spouses from HIV-Aids and other sexually transmitted diseases.”Yet another awardee, Milind Gupte, gave up a lucrative job in a bank and turned to public. In fact, he has been supporting education of tribal kids for 16 years. "
13,2,2017,'Involve peers to deal with depression in HIV+ people',http://timesofindia.indiatimes.com//city/lucknow/involve-peers-to-deal-with-depression-in-hiv-people/articleshow/57304434.cms,"LUCKNOW: 'If we fail to avert one suicide because of AIDS stigma we need to revisit our strategy': this tweet on Wednesday morning by a senior officer in the state health department refers to the suicide by an HIV positive couple in Lucknow. The incident that came to light in the wee hours of Tuesday, has promoted policymakers and health officials to review the process for counselling of HIV positive people.“The incident shook us and has underscored the need for re-evaluation of the counselling process,“ admitted Alok Kumar, director, UP State Aids Control Society and National Health Mission, UP. He has also called a meeting of officials in UPSACS next week. “This is the second incident in the past year where we realized counselling has not been enough,“ Kumar told TOI. He was referring to the April 2016 incident in Bareilly wherein a truck driver was allegedly killed by his wife and in-laws when they came to know about his HIV status.Experts associated with National Aids Control Programme second that. “The process will have to recognize that there is a psychological aspect to the condition. Also, the affected individual is a part of the system which needs to understand the nuances of the responsibility,“ said Prof AK Tripathi, head of clinical haematology department, KGMU, supervising the university's Anti Retro Viral Therapy Center. There are over 400 ART centres which run Integrated Counselling and Testing Centers. Talking about the psychological dimension, founder UP Welfare for Persons Living with HIVAIDS society and HIV issues trainer, Naresh Yadav said, “I often ask people in workshops as to which part of body is first attacked by HIV... no one says `mind or brain'. The counselling process also misses on the account.“Offering a solution, project lead of PLHIV empowerment programme, Vimlesh Kumar, said, “It's time to expand the range of peer counselling (wherein a positive person breaks the news and supports the newly diagnosed person).“ Kumar believes that seeing someone like oneself leading a normal life may mitigate denial, depression and stigma."
14,2,2017,Self-help group for HIV+ve people launched,http://timesofindia.indiatimes.com//city/thiruvananthapuram/shg-for-hivve-people-launched/articleshow/57319261.cms,"THIRUVANANTHAPURAM: The first-ever self-help group (SHG) for HIV positive people in the country was formed by Kudumbashree at Kunnukuzhy in the state capital on Thursday.The unit has been constituted in association with Institution of Rural Development (IRD), an NGO that had approached Kunnukuzhy ward councillor I P Binu with the project. IRD also offered to provide a space for the unit in their office at Plamoodu.Kudumbashree had earlier set up three special units for the transgender people in the state –– one at Kottayam and two in the Kunnukuzhy ward in Thiruvananthapuram.“After the inauguration of the Kudumbashree units for transgender people, IRD officials had approached me with a similar project for HIV people. We consulted the legal formalities with the community development societies (CDS) chairperson of Kudumbashree and decided to proceed with the official registration of the unit. The members need not disclose their identity,” said Binu, who inaugurated the unit.Any HIV-infected person above the age of 18 can register with the unit. They will receive benefits like interest-free personal or home loans, available to members of other Kudumbashree units.A total five HIV positive people registered their names with the unit on Thursday.IRD chairman C Balachandran said that more people have expressed interest in joining the unit and the members will be provided nutrition kits and financial help to meet their medical expenses.“Social stigma and discrimination still exists in the minds of the people. Due to this fear, many do not even avail the benefits due to them,” said a member of the newly-formed unit, who has been a HIV patient for the last 20 years.A 10-member committee was formed during the launch of the special unit. The unit will hold weekly meetings to discuss the medical and other requirements.“The special units are being launched as part of Disha 2017, a Kudumbashree project to help the transgender community, disabled people and people belonging to socially and economically backward sessions,” said CDS chairperson K Reena."
15,3,2017,200 nuns running centre for HIV patients,http://timesofindia.indiatimes.com//city/jaipur/200-nuns-running-centre-for-hiv-patients/articleshow/57525465.cms,"JAIPUR: Around 200 nuns dedicatedly running home for terminally ill, patients diagnosed with HIV positive, elderlies and orphans in the state silently. Meet Mission Sisters of Ajmer holding public hearings and providing legal aid to needy in central Rajasthan. Founded on April 26, 1911, from a single-room, the centre has scaled up to many schools, colleges, hospitals, counseling centres, a centre for HIV+ people. The centre has its presence beyond Ajmer and Rajasthan.Durlabji’s Avedna Ashram in Jaipur is being run by the same centre for terminally ill cancer patients even those who were abandoned by family are being treated as family here.Unlike nuns who pray and carry out social work in a school or within walls, here the sisters reach out to the needy in both rural and urban poor.Sister Carol Geeta of Mission Sisters of Ajmer is spearheading a campaign to provide legal aid to poor and marginalized people in central Rajasthan. Every year, she files an average of 50 police cases behalf of the poor and deprived people.An expert in human rights, she addressed United Nations (UN) headquarters in New York. Here, sisters come from across the country, especially from southern states.“Women here get exposed to all forms of service they can do in society. We firmly believe that emancipation of women cannot be possible without reforms pitched the women,” said Carol."
16,3,2017,Assam women lack HIV awareness: Data,http://timesofindia.indiatimes.com//city/guwahati/assam-women-lack-hiv-awareness-data/articleshow/57529179.cms,"GUWAHATI: Twenty-six years have passed since the first case of AIDS was reported in Assam but women here still know very little about the deadly disease. Comprehensive knowledge about HIV/AIDS among women in the age bracket of 15-49 remains minimal. According to the latest National Family Health Survey (2015-16) report released last year, only 9.4% of women in the specified age bracket had comprehensive knowledge about the disease.Assam cuts a sorry figure when compared to its sisters in the region: Mizoram (66.4%), Meghalaya (13.3%), Nagaland (12.2%), Sikkim (25.5%), Tripura (28%) and Manipur (40.7%).The state will follow the rest of the world in celebrating International Women's Day on Wednesday but factors like ignorance, gender inequality, minimal awareness on contraceptives and usage of safety methods have rendered a section of women here vulnerable to AIDS/HIV.As on October 31 last year, 1,012 pregnant women were detected with HIV out of the 17,08,918 women who were tested at the Integrated Counselling and Testing Centre. In 2015 (up to September 30) 867 pregnant women were found to be HIV positive out of 13,76,766. The year before, 769 pregnant women were found to be HIV positive out of 11,95,412.""Few women here know that using a condom can reduce the chances of getting HIV/AIDS. Awareness needs to be inclusive,"" said SI Ahmed, one of the first medical practitioners in the state to study AIDS in the region.HIV positive women continue to face difficulties in getting property rights, facing social stigma and being denied housing facilities."
17,3,2017,"Rules eased for HIV, Hep B & C combo drugs",http://timesofindia.indiatimes.com//india/rules-eased-for-hiv-hep-b-c-combo-drugs/articleshow/57783042.cms,"NEW DELHI: With an aim to make new combination drugs for HIV and Hepatitis B &amp; C available to patients at the earliest, the government has decided to waive some of the regulatory processes to fast-track approvals. India's top drug regulator has said in a new order that companies manufacturing combination drugs for HIV and Hepatitis B &amp; C can seek early approval with a WHO recommendation even if internationally the medicines are not approved as a combination but only individually. However, the drugs have to be relevant for India. ""Many of these combination products, recommended in WHO guidelines for concomitant use, may not have been approved internationally in combination but may have been approved individually. However, given the risk-benefit and recommendations by WHO the requirement of generated data may be waived based on the fact that the product has been recommended for concomitant use by WHO,"" the notice by G N Singh, the Drugs Controller General of India (DCGI) said. The move is expected to benefit many of the over 21 lakh people estimated to be living with HIV in India. Moreover, viral hepatitis has also been recognised as a serious public health problem in India by the World Health Organisation (WHO) with a total of over 52 million people infected with chronic hepatitis in the country. Out of this, 40 million people in India are chronically infected with Hepatitis B and 6 to 12 million people are chronically infected with Hepatitis C, latest assessment by the UN agency shows.The regulator has also allowed leeway to manufacturers for conducting clinical trials or bio-equivalence studies in India. While these studies are conducted to test new drugs on local patients, they take a long time and hence often delays launches in the country.The new norms issued by the regulator allows companies to apply for such studies and product approvals simultaneously, whereas usually companies have to submit data from trials before seeking product approvals.In fact, in some cases the regulator has also suggested waiving off clinical trials for urgent use. ""Clinical trial waiver for such products recommended by WHO for concomitant use may be given, as being falling under the category of extreme urgency and under the provisions of the Drugs and Cosmetics Rules,"" it said.Though India has demonstrated a 57% reduction in overall annual number of new HIV cases, it continues to have the third highest number of people living with HIV in the world. Similarly, chronic Hepatitis is placing a huge disease, social and economic burden on affected families as well as the health system. The condition can be self-limiting or can progress to liver fibrosis (scarring), cirrhosis or liver cancer.Early approvals in India are also likely to benefit people around the world as India is a major supplier of generic medicines, mainly anti-retroviral."
18,3,2017,"HIV, hepatitis combo drug norms eased",http://timesofindia.indiatimes.com//life-style/health-fitness/health-news/hiv-hepatitis-combo-drug-norms-eased/articleshow/57787350.cms,"Aiming to make new combination drugs for patients with HIV or Hepatitis B &amp; C available to them at the earliest, the government has decided to waive some regulatory processes to fast track approvals.In a new order, the country's top drug regulator said companies manufacturing combination drugs for HIV and Hepatitis B &amp; C can seek early approval with a WHO recommendation, even if internationally the medicines are not approved as a combination but only individually .“Many of these combination products, recommended in WHO guidelines for concomitant use, may not have been approved internationally in combination but may have been approved individually . However, given the risk-benefit and recommendations by WHO, the requirement of generated data may be waived based on the fact that the product has been recommended for concomitant use by WHO,“ the notice by G N Singh, the drugs controller general of India said.The move is expected to benefit many of the over 21 lakh people estimated to be living with HIV in India. Moreover, viral hepatitis has also been recognized as a serious public health problem in India by WHO, with a total of over 52 million people infected with chronic hepatitis in the country.The regulator has also allowed leeway to manufacturers to conduct clinical trials or bio-equivalence studies in India.The new norms allow companies to apply for such studies and product approvals simultaneously , whereas usually firms have to submit trial data first. In some cases, the regulator has suggested waiving clinical trials for urgent use. “Clinical trial waiver for such products recommended by WHO for concomitant use may be given, as being falling under the category of extreme urgency and under the provisions of the Drugs and Cosmetics Rules,“ it said.2% price rise likely for essential medicines.Prices of all essential medicines are likely to go up by nearly 2% from April 1. NPPA has asked companies to submit documents to avail the annual price hike based on wholesale price index (WPI). Under Drugs Price Control Order, the regulator revises prices annually based on the changes in WPI. "
19,3,2017,2002 riots convict wants release due to HIV infection,http://timesofindia.indiatimes.com//city/ahmedabad/2002-riots-convict-wants-release-due-to-hiv-infection/articleshow/57862832.cms,"AHMEDABAD: Gujarat high court on Monday issued notice to the state government over a petition filed by a life term convict in the 2002 Sardarpura massacre case, who has been seeking remission in sentence on the ground that he suffers from HIV infection.One of 17 convicts in this case, whose punishment of life imprisonment was upheld by the high court in last October, has filed a petition in the high court seeking directions to the Sabarmati Central Jail authorities to follow a state government circular issued in 2013 to consider granting remission to a prisoner in cases of HIV/AIDS and cancer.Petitioner’s advocate Nisarg Shah said that the convict suffers from HIV infection since 2009. This is the third occasion on which the convict has raised the issue of remission before jail authorities. When his application was not considered for the first time, he moved the high court which directed the jail authorities and the state government to take a decision on the issue within stipulated time.However, officials did not take any decision on the convict’s representation. The convict made applications twice again, but failed to get any response. This led him to move the HC once again.After issuing notice to the state government and the jail superintendent , Justice J B Pardiwala has kept further hearing in June.Thirty-three persons, mostly women and children, were burnt alive in a room locked from outside by a violent mob in north Gujarat village of Sardarpura on March 1, 2002. In 2011, a special SIT court convicted 31 persons and handed down life imprisonment to them. Last year, Gujarat high court upheld conviction for 17 persons, whereas it acquitted 14 others."
