,month,year,name,link,article
10,2,2013,HIV-infected children find a godmother in 3 foreign women,http://timesofindia.indiatimes.com//city/jaipur/HIV-infected-children-find-a-godmother-in-3-foreign-women/articleshow/18392619.cms,"JAIPUR: Three women, two from Australia and one from Finland, turned into godmothers for around 35 children with HIV and living in a rented accommodation in Jaipur. It was celebration time at Nevta village in Jaipur district, as the trio – Elyse Oldroyd and Bec Doyle from Australia and Anu Karjalainen from Finland laid the foundation stone for their dream home 10 days ago. Around the land, where the home would be constructed, is a vast stretch of land for agriculture purpose. There is not a single house constructed in the nearby area. But, on Sunday, the place was full of life. A large number of children were present in the village, a pundit was also called for the rituals and well-wishers participated in the ceremony. The children were happy as they were on the verge of getting a new permanent house. The home will be known as Gandhigram — Aashray Care Home, a rehabilitation centre for children in need. Elyse and Bec collected funds for the house from their friends and their relatives in Australia. It is not the first time that Elyse and Bec have come to Jaipur; they had been here in 2011 as travellers. Twenty-one-year-old Elyse Oldroyd, who lives in Sydney said, “I am a student studying Bachelor of Arts (sociology) and Master of nursing at University of Sydney. I also work as a caretaker of children, and as a shop assistant in between my studies. I graduated from high when I was 18 in 2009. Later I decided to take out two years to travel before beginning university studies. I spent 2010 in Europe and in 2011, with Bec, worked in America and volunteered in Asia. This is where I first came into contact with Aashray Care Home.” Like Elyse, Bec also took a break from her studies and decided to travel. Both of them enjoy surfing, sports, reading and travelling. But, when they come in contact with Aashray Care Home, it became their dream to build a permanent house for the children. Bec (21), too lives in Sydney like Elyse. She said, “I am studying bachelors of social work at the University of Sydney. I work as a carer for young children part time and also as a retail assistant at a shop. I graduated from high school in 2009 at the age of 18. I felt I was not ready to continue my studies and wanted to explore the world, so I took two years off and travelled, spending a portion of 2010 in Europe, and 2011 with Elyse, I explored USA and Asia. Somehow, we came to Jaipur and met the children in Aashray Care Home living in the rented accommodation.” She said, “We were only supposed to be staying with them for a week. However, we fell in love with all the children, and stayed here for a month.” “Right now it is summer holidays in Australia. Since we were missing all the children at Aashray we had to come back to spend time with them. Prior to our second visit here , we were able to raise some funds.” The girls thanked their friends and family back home for the funds. Twenty-seven-year-old, Anu Karjalainen, who lives in Helsinki, Finland, is a public health nurse. "
11,2,2013,7-month wait for HIV positive man to get new kidney,http://timesofindia.indiatimes.com//city/mumbai/7-month-wait-for-HIV-positive-man-to-get-new-kidney/articleshow/18474167.cms," MUMBAI: Lower Parel resident Pratap Singh (name changed) is among the handful of HIV-positive patients across India who has managed to get a kidney transplant. But as he awaits discharge from Jaslok Hospital, his positive feelings are tinged with bitterness. Although his mother, Kamala (name changed) donated one of her kidneys to her first-born son in operations held on February 1, the family had to wait for seven months to complete the paperwork needed for the transplant. ""I live in Mumbai while my mother lives in Azamgarh district in Uttar Pradesh. We went back and forth several times in this period to get the paperwork done,'' he said. The delay was caused mainly due to the stringent transplant rules. ""Here, a mother has given a kidney to her son. As per the transplant Act, this is a familial transplant and doesn't require any no-objection certificate,'' said Dr Rushi Deshpande, who is Singh's nephrologist. But Maharashtra government rules require an NOC even in case of families when the donor is from outside the state. In fact, the matter is being heard by the Bombay high court following a petition filed by a nephrologist protesting against this rule. ""The hospital had told us five months back that my husband is healthy enough to undergo a transplant, but the paperwork delayed us immensely,'' said Singh's wife. She was particularly worried about his counts falling due to his HIV status. ""Even though his HIV specialist Dr J K Maniar managed to keep his counts well, it was difficult for us to find a hospital that was willing to conduct his dialysis. We were charged extra for each session because of his condition,'' she added. On February 1, after 17 days of preparation and a seven-month wait, the operation was carried out. ""The most difficult aspect of a transplant for an HIV-positive patient is the tightrope walk between avoiding rejection and complex infections (due to HIV). So it took us 17 days to work out the right combination for Singh,'' said Dr Deshpande, adding that Singh would be discharged on Wednesday with a normal kidney function showing serum creatnine of 1. Singh is the third HIV-positive patient to get a kidney in Mumbai. When contacted, a senior government official said the government was, on directions from the high court, reworking the NoC clause."
12,2,2013,HC tells cops to probe abuse of HIV+ boy,http://timesofindia.indiatimes.com//city/delhi/HC-tells-cops-to-probe-abuse-of-HIV-boy/articleshow/18636611.cms," 	NEW DELHI: The Delhi high court Friday ordered the Delhi Police to find out the persons ""responsible"" for alleged sexual abuse of a seven-year-old HIV positive boy in a government-run home in Rohini. 	HC gave the direction while accepting the report filed by standing counsel Pawan Sharma stating that the medical examination of the victim and the three other juveniles, whom he had accused of sexual abuse, found that except the victim no other juvenile is HIV positive. 	A bench of Justices Sanjay Kishan Kaul and Indermeet Kaur then asked the counsel to file a fresh status report by March 13, 2013, saying ""an endeavor be made to find out as to the reason why the victim is making allegations against other children and as to who is actually responsible for abuse of the victim."" 	HC took notice of the case on the basis of a TOI report highlighting the allegations leveled by the child against three others. The bench had directed the authorities to conduct a medical examination of the victim and the other boys he had accused of sexual abuse. It had also asked the police to verify and investigate. 	In its report, the police further informed HC that the three boys accused by the child have been shifted to another boys' home as directed by the court. The victim is presently lodged in government's Ashiana Home for Boys in Alipur in Rohini area and had alleged repeated sexual abuse by older boys. 	According to the TOI report, the victim's mother died of AIDS while his stepfather is lodged in Tihar Jail for raping his daughter, and is also an HIV patient. 	While the Child Welfare Committee (CWC) decided to keep the child out of the home and place him in the custody of NGO Child Survival India, which reported the matter on February 4, the Committee is reportedly yet to take action against the staff and officials running the institution. 	In a letter to the CWC, the NGO has mentioned that the child told counsellors that children at the home use to sexually abuse and harass him daily and he did not want to return to the home. 	The NGO has expressed concern that other children may also be subject to such abuse and has urged the CWC to take further action. "
13,3,2013,"UK to fund IVF for lesbians, HIV patients",http://timesofindia.indiatimes.com//world/uk/UK-to-fund-IVF-for-lesbians-HIV-patients/articleshow/18772177.cms,"LONDON: For the first time ever, lesbians and HIV infected women can now go in for IVF treatment to conceive a child in UK which will be funded by the National Health Services. After approving same sex marriage, UK in a string of landmark decisions has cleared the way for women aged 40 to 42 to be allowed one cycle of IVF so long as it is their first attempt. Previously the National Institute of Health and Clinical Excellence (Nice) only recommended treatment up to the age of 39. In its updated guidelines for NHS that will fund these IVF procedures, lesbian couples will also qualify for IVF so long as they have been diagnosed with infertility problem. Women suffering from infectious diseases like Hepatitis and HIV or those who suffer from physical disabilities that hinder them from having intercourse will also be eligible. The updated NICE guidelines released on Wednesday says, “More women can receive appropriate and timely fertility treatment such as IVF. Infertility is a common medical condition which can have devastating and painful. It is caused by various reasons, with a quarter of cases unexplained, a further quarter caused by ovulatory disorders, and 30% cases due to factors affecting male fertility.” NICE says women aged between 40 and 42 years should be offered one full cycle of IVF if they have not conceived after two years of regular unprotected intercourse, or 12 cycles of artificial insemination where six or more are by intrauterine insemination. "
14,3,2013,Team of US doctors claims to have cured infant of HIV,http://timesofindia.indiatimes.com//home/science/Team-of-US-doctors-claims-to-have-cured-infant-of-HIV/articleshow/18804049.cms,"LONDON: American researchers claimed to have cured an infant of HIV infection in a medical breakthrough that raises hopes for thousands of babies across the world who contract the deadly virus in their mother’s wombs. This is the first child — and only the second HIV-infected person — to have been cured of the disease, if the claim announced on Sunday by a research team from Johns Hopkins Children’s Center (JHCC) and the University of Massachusetts Medical School is found to be true. The team hoped that the success could be replicated in other children born with HIV which would pave the way for eliminating the disease among children. HIV-related breakthroughs are rare and finding a vaccine has been a daunting challenge thanks to the ability of the virus to slip through. The researchers put a Mississippi-born infant, whose mother is HIV-positive, to antiretroviral therapy (ART) within 30 hours of birth. The prompt administration led to the cure by halting the formation of hard-to-treat viral reservoirs — dormant cells responsible for reigniting the infection in most HIV patients within weeks of stopping the therapy. A series of tests showed progressively diminishing viral presence in the infant's blood, until it reached undetectable levels 29 days after birth. The infant remained on antivirals till 18 months of age. Ten months after the treatment was discontinued, the child underwent repeated blood tests, none of which detected HIV. Test for HIV-specific antibodies — the infection’s standard clinical indicator — also remained negative throughout. “Prompt ART in newborns that begins within days of exposure may help infants clear the virus and achieve long-term remission without lifelong treatment by preventing such viral hideouts from forming in the first place,” said JHCC virologist Deborah Persaud. “Our next step is to find out if this is a highly unusual response to very early antiretroviral therapy or something we can actually replicate in other high-risk newborns,” Persaud added. Will it work for adults? The only other HIV-positive person to be cured was Timothy Brown, a middle-aged man with leukemia who got cured after receiving a bone-marrow transplant from a donor genetically resistant to HIV infection. In the current case, the New York Times cited experts saying they needed convincing that the baby had truly been infected in the first place. “If not, this would be a case of prevention, something already done for babies born to infected mothers,” it reported. Other experts were quoted as saying that the findings in the baby would probably not be relevant to adults. The researchers said they did not have enough data at the moment to recommend changes to the current practice of using preventive rather than therapeutic treatment for high-risk infants. They said complete viral eradication on a large scale was their long-term goal. “But, for now, (it) remains out of reach, and our best chance may come from aggressive, timely and precisely targeted use of antiviral therapies in high-risk newborns as a way to achieve functional cure,” the researchers said in their report. Functional cure allows a patient to be free of the HIV virus without lifelong treatment, besides preventing HIV replication in the blood. In this case, viral presence is so minimal that it remains undetectable by standard clinical tests. It is discernible only through ultrasensitive methods. “Prevention really is the best cure, and we already have proven strategies that can prevent 98% of newborn infections by identifying and treating HIV-positive pregnant women,” the report said. The UN estimates that 330,000 babies were infected in 2011. This is apart from more than three million children living with HIV around the world. In India, more than 14,000 children got infected in 2011, which accounted for 13% decline compared to 2009. The number of estimated deaths among children (0-14 years old) due to AIDS was 10,213 in 2011. A latest UNAIDS Global HIV Epidemic Report revealed that 72% HIV-infected children in India and South East Asia do not have access to treatment. In India, children accounted for 7% of an estimated 21 lakh people living with HIV/AIDS in 2011. Around 40% (8.16 lakh) of them were women, who are likely to pass on the virus to their children. "
15,3,2013,Banaskantha in state HIV red list,http://timesofindia.indiatimes.com//city/ahmedabad/Banaskantha-in-state-HIV-red-list/articleshow/18806017.cms,"AHMEDABAD: Banaskatha district has been declared as the 'red zone' when it comes to prevalence of HIV incidence. The district has 2,215 patients undergoing treatment for HIV. In this 644 are women. In the 2007 thee were 205 who used to come for anti-retro viral treatment. An awareness drive regarding the disease was held at several health centers across the district on Tuesday. Patients who were part of the awareness drive raised concerns over the unavailability of drugs at the civil hospital and also regarding timely medical intervention. The awareness drive was being carried out by the Banas NP plus. "
16,3,2013,Village girls work for HIV+ awareness,http://timesofindia.indiatimes.com//city/patna/Village-girls-work-for-HIV-awareness/articleshow/18872448.cms,"PATNA: They are the harbingers of hope, peace and development in this small hamlet Majhaulia of Muzaffarpur district. They fought against ignorance, myths, and socio-cultural taboos and broke through the wall of silence to lend voice to the voiceless. Inevitably, they ran into barriers. But determined to fight and overcome all odds, these young Muslim activists of Kalyan Red Ribbon Club (RRC) have today ushered in a silent revolution in this village. This includes an outreach strategy to address HIV+ prevention, care and support and treatment in this vulnerable district. Talking about sex was virtually taboo in this village, so for young Muslim girls, mostly in their teens, initiating any discussion on the issue was to invite controversy. But that is what Amina Khatoon, a 17-year-old girl, has done ever since she was made president of the 70-member RRC. She comes from a poor family and also works as a part-time dressmaker. April 14, 2009, was a memorable day for Amina when Nirdesh (an NGO) link worker Kumkum Kumari, formed the Kalyan Red Ribbon Club (KRRC) at the village with 21 girls. Prior to this, these girls had never come out in the open without ‘purdah’ and mingled with each other freely. The most sensitive and important issue about which they learnt was the disastrous effect of HIV/AIDS. “I had to make a huge effort to make these girls understand the challenge of HIV/AIDS, particularly in rural areas, as here it becomes more pronounced in view of stigma and discrimination surrounding HIV, resulting in poor access to health care, and, above all, infections going undetected or treated by unqualified practitioners,” said Kumkum. Soon these girls started spreading awareness about prevention and protection from HIV/AIDS among the rural community. They were also imparted training at various places, which changed their outlook and provided them a broader vision. The effort made by these girls was soon recognized by Unicef too. The girls were then provided a sewing machine and a ceiling fan. Today these girls, apart from generating social awareness are also learning skills like stitching, puppet-making, hosiery making etc to make their life better. KRRC is constantly expanding its base and now has 70 members, of which 20 are young boys. Sajda, Naznin, Momina, Shaba, Ruksana, Raksa, Mohd Raja, Aftab… all are enthusiastically involved in their assignments. The slogan on the walls of Majhaulia reads, “Hum sabka hai yehi sapna, AIDS-mukt ho Bihar apna.” "
17,3,2013,Sting in the bee venom can kill HIV,http://timesofindia.indiatimes.com//home/science/Sting-in-the-bee-venom-can-kill-HIV/articleshow/18873836.cms,"WASHINGTON: In a breakthrough, scientists have found that nanoparticles carrying a toxin found in bee venom can destroy HIV while leaving surrounding cells unharmed. The finding is an important step towards developing a vaginal gel that may prevent the spread of human immunodeficiency virus (HIV), the virus that causes AIDS, researchers at Washington University School of Medicine in St Louis said. “Our hope is that in places where HIV is running rampant, people could use this gel as a preventive measure to stop the initial infection,” said researcher Joshua L Hood. Bee venom contains a potent toxin called melittin that can poke holes in the protective envelope that surrounds HIV, and other viruses. Large amounts of free melittin can cause a lot of damage. The new study shows that melittin loaded onto these nanoparticles does not harm normal cells because Hood added protective bumpers to the nanoparticle surface. When the nanoparticles come into contact with normal cells, which are much larger in size, the particles simply bounce off. "
18,3,2013,Casual approach to AIDS lead to jump in HIV positive cases,http://timesofindia.indiatimes.com//city/guwahati/Casual-approach-to-AIDS-lead-to-jump-in-HIV-positive-cases/articleshow/18906474.cms,"ITANAGAR: Casual approach of people towards AIDS in Arunchal Pradesh has resulted in a 100 fold jump in HIV positive cases in the last 14 years even though the state government has made efforts to create awareness about it. In 1998 when the Arunachal Pradesh Aids Control Society was set up, only two HIV positive cases were reported in the entire state, but the figure rose to 202 as per the latest count made in December, 2012. ""People are still very casual in approach to the disease,"" deputy director of Arunachal Pradesh Aids Control Society (APSACS), Tasor Pali, said. ""Unless people are aware, no effort of waging war against AIDS will bear fruit,"" Pali, who is also in charge of Information Education Communication, said. According to a recent survey by the National AIDS Control Organisation (NACO), estimated cases of AIDS in the state was 1080, Pali said. He said the actual number of AIDS positive cases would be much higher as the figures available with APSACS were only of those who voluntarily came for testing. ""Awareness is the only visible vaccine available against the killer disease,"" he said. According to APSACS, the number of male HIV positive patients in the state was 137 and female 65. APSACS has been engaged in targeted intervention through several NGOs working under it of high risk groups such as sex workers, intravenous drug users, truck drivers and migrant labourers. India has the world's third largest HIV/AIDS-affected population and the Northeast the worst-affected, according to the United Nations. "
19,3,2013,Nearly 15k HIV deaths in 3 years,http://timesofindia.indiatimes.com//city/mumbai/Nearly-15k-HIV-deaths-in-3-years/articleshow/19012071.cms,"MUMBAI: The danger of HIV continues to haunt the state, where more than 14,700 lives were lost to the virus from April 1, 2009, to September 30, 2012, the government has admitted. In a written reply to a query sought by legislators, health minister Suresh Shetty said on Friday that over 1.69 lakh new cases of HIV-infected people were recorded during the period. He referred to the records maintained by anti-retroviral therapy (ART) centres and Integrated Testing and Counselling Centres. He also admitted that out of 38 community care centres set up for HIV-positive people, 15 had shut down over quality checks and resignations.26 med colleges under lens In another written response, medical education minister Dr Vijaykumar Gavit has admitted that 26 private medical and dental colleges were under the scanner for fraudulent practices and violations of norms during admissions in 2012-13."
